"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPER1",104.695636005143,0.0794456756579292,0.299840942986796,0.264959397694489,0.791040740171553,0.859969863745539
"FAM86EP",239.043821886609,-0.0512932482865243,0.194475341658379,-0.263751938158965,0.79197107123526,0.86063725409368
"SOBP",255.607946308316,-0.0584461190553095,0.221414182913927,-0.263967367790662,0.791805063894555,0.86063725409368
"TMEM60",491.589042669198,-0.0397757986603859,0.150763707140188,-0.263828738460247,0.791911888815225,0.86063725409368
"ALG8",1584.14973308051,-0.0268249487319014,0.101687676106369,-0.263797440939072,0.791936006584253,0.86063725409368
"SRP14-DT",324.062564678961,0.0439608860031967,0.166605886511217,0.263861541292161,0.791886611272331,0.86063725409368
"PLEKHB2",11528.9259765746,0.0183716894959124,0.0697624310326894,0.263346463475503,0.792283550460917,0.860906063039856
"APOBEC3G",97.8524899300894,0.0807432462689284,0.306697562193043,0.263266671216991,0.792345046327439,0.860906063039856
"SRCIN1",834.904226445991,0.0357828194678897,0.136007623116758,0.263094219631875,0.792477959118103,0.860981686190547
"BAIAP2L1",5332.52124183513,0.0180529130624369,0.0687076333708764,0.262749743758299,0.792743473421685,0.861201349661408
"RND1",264.220336704567,0.0528067720076127,0.201118749348015,0.262565137158029,0.792885773955496,0.861287134756833
"SAYSD1",656.215193803704,-0.034483017253716,0.131429116844576,-0.262369694643042,0.793036434667587,0.861381986824642
"NDUFAF4",1126.95121763365,0.029667034948871,0.113300129247472,0.261844669956835,0.793441198526233,0.861752803989956
"PPP2CB",5652.38861454777,0.0171791539462789,0.0659663058561095,0.260423161844948,0.794537378589733,0.862874445890574
"XPNPEP1",8789.08031317628,0.0171724953558162,0.0660153820846843,0.260128697487312,0.794764502296612,0.863052181324892
"UQCC6",470.705016623741,0.0378523491852675,0.145583583103385,0.260004242088113,0.794860501392612,0.863087508658426
"BLTP3A",2854.67282753521,0.024004048159597,0.0923576758543736,0.259903120531592,0.794938504137101,0.863103290839157
"CXXC4",133.343834729798,0.0700959933638517,0.270980500993533,0.258675414307853,0.795885690602799,0.864062710083623
"TMEM255B",501.719211947328,-0.0359399108496209,0.13903033330776,-0.25850409759188,0.796017886950356,0.864137243125879
"RPL5",62758.0816288568,-0.0162904045779911,0.0630974204424837,-0.258178614335598,0.796269061856948,0.864253747877838
"DTNBP1",1117.74139603436,-0.0255835687089087,0.0991157998198328,-0.25811796661494,0.796315865939357,0.864253747877838
"RDH10",1487.8709020746,0.0276996730819272,0.107303527135951,0.258143174052727,0.796296412341108,0.864253747877838
"RMI2",1206.13565635331,-0.0254108644358797,0.0985637130950176,-0.257811558005968,0.796552343960331,0.864372432613832
"ENSG00000226332",52.5935780489819,0.119860541675235,0.464895016874204,0.257822814452038,0.796543656203748,0.864372432613832
"FOXD2-AS1",201.321575853647,0.0640162917602397,0.248497871557485,0.257613038530315,0.796705565989564,0.864400749313235
"SPEG",2712.89394955806,-0.0203625837121013,0.0790218762582565,-0.257682868039643,0.796651669028064,0.864400749313235
"SDCBP2-AS1",151.79994583245,0.0688440189073881,0.267448695621293,0.257410187578073,0.796862139249379,0.864479387791569
"GID8",4646.13896920086,-0.0181790132020806,0.0706380450212679,-0.25735442135477,0.796905184598508,0.864479387791569
"OSCP1",272.651984867735,0.0512515287271519,0.199248668785972,0.257223945532129,0.797005899898769,0.864519680363991
"GXYLT2",276.226156421255,-0.0534033717956988,0.207790558032332,-0.257005767256226,0.797174320954626,0.864557963046487
"SMIM3",1708.48355933456,-0.0253814999361455,0.0988188363782033,-0.256848803997291,0.797295493386719,0.864557963046487
"ISCA1",1961.52888104114,0.024405973374117,0.0949422033362952,0.257061375410348,0.797131393767137,0.864557963046487
"LINC00412",79.2003058439729,0.102080623267717,0.397389280797346,0.256878149966441,0.797272838526142,0.864557963046487
"XYLT1",724.104390081692,-0.0320554247482562,0.124886488139226,-0.256676484589111,0.79742852607804,0.864564340758612
"ENSG00000289132",99.1763811812532,0.071758974593858,0.279543982055713,0.256700123058118,0.797410276542455,0.864564340758612
"ZDHHC14",509.496279764599,-0.0436144943517285,0.170143202438195,-0.256339916768473,0.797688377519946,0.864777124194335
"MAPRE2",2082.62653851938,-0.0209545209307892,0.0817975058543527,-0.25617554853201,0.797815288245213,0.864845763638633
"PIK3R4",2155.04757285582,0.0318182528670608,0.124485626160229,0.255597805533841,0.798261413060853,0.865120354196199
"SPP1",134.929653853979,0.0679649509634263,0.265768215520077,0.255730170104905,0.798159197223827,0.865120354196199
"PCYOX1L",1281.27335212569,0.0272969029968282,0.106864129950647,0.255435598544007,0.798386678811847,0.865120354196199
"ZDHHC1",499.458079890709,-0.0451011923216986,0.176425793837939,-0.255638313086621,0.798230131563112,0.865120354196199
"KLK7",1920.03660200047,0.0216568966263839,0.084780705396562,0.255446053734558,0.798378604543982,0.865120354196199
"RASSF5",586.114140130624,0.0370091750321522,0.144995624565332,0.255243391951298,0.798535118734368,0.865127344249761
"ENSG00000272702",63.9593516429252,-0.103076031788338,0.404325933767273,-0.254933021060352,0.798774831561144,0.865127344249761
"CCDC92",429.414318038344,-0.0403697463489481,0.158256759243834,-0.255090187249118,0.798653442962337,0.865127344249761
"RPL26",1397.35920150885,0.0667821966032298,0.261708095432331,0.255178184277824,0.798585479858323,0.865127344249761
"ENSG00000260328",310.161596681007,-0.0511700213827412,0.200702674723562,-0.254954357002069,0.798758352285658,0.865127344249761
"PLEKHA4",1134.98687407785,-0.0293619097509615,0.11500865368965,-0.255301743034001,0.798490053796232,0.865127344249761
"KCNIP2",70.1431661355483,0.0887061566088573,0.348481408714718,0.254550614151919,0.799070206991308,0.865309423863258
"ZNF271P",795.058273226967,0.0321701311620356,0.126368341066294,0.254574293613293,0.799051915871428,0.865309423863258
"WDR45B",14856.5043204346,0.0185320097815812,0.0728708295232496,0.254313144269458,0.799253645894482,0.865439153636361
"ROPN1B",79.1188622665368,-0.0809801245038769,0.318744811848872,-0.254059427772812,0.799449647097991,0.865582464242482
"AMPD3",1956.51242288511,0.0223047461274718,0.087863990629763,0.253855373146645,0.799607292654285,0.865655589614366
"TSPAN10",262.059248675426,-0.0497392629571083,0.195972610335441,-0.253807217610518,0.799644497149472,0.865655589614366
"HEXIM2",300.365324124512,-0.0494958274688898,0.19508165103631,-0.253718518404775,0.79971302647649,0.86566086500468
"HNRNPU",32415.0063883521,0.018079195837963,0.0714422814001569,0.253060169463224,0.80022171741962,0.866114612086532
"ENSG00000280202",277.735830940136,0.047649975852604,0.188515737551548,0.252763914946753,0.800450654070412,0.866114612086532
"ZNF747",101.836988426355,0.0739299412094486,0.292345431748765,0.252885570221539,0.800356640428339,0.866114612086532
"SPATA2",714.409891920462,-0.0319460907167301,0.126381383965609,-0.252775287897016,0.800441865077233,0.866114612086532
"NFATC2",895.844042418492,0.0306255748399892,0.121060036669317,0.252978403795175,0.800284901774231,0.866114612086532
"ATP6V1E2",527.786457107284,-0.0353833298186087,0.140136002881209,-0.252492786229977,0.800660189277988,0.866246122472423
"SCDP1",99.5861342362631,0.0752076032686163,0.29792056065326,0.252441802283489,0.800699592578745,0.866246122472423
"ENSG00000266680",60.195789288501,-0.0990227771241714,0.392864962036389,-0.252052961432074,0.801000127635386,0.866454885323366
"ENSG00000261762",98.4329358459457,0.0877992137339368,0.348371884019107,0.252027266727189,0.801019988108343,0.866454885323366
"PKD2",521.158815771323,0.0444238469691371,0.176559453857647,0.251608429900074,0.801343742097975,0.866736144817495
"GABPB2",1109.85530498353,0.0261253545293524,0.103971691581009,0.251273727801159,0.8016024858543,0.866736855892735
"FAM168B",12077.7924426942,-0.0147427975168236,0.0586905659976307,-0.251195354248564,0.80166307621287,0.866736855892735
"SERP1",6828.02231276463,-0.0161374236473077,0.0642005514415501,-0.251359580018555,0.801536115131834,0.866736855892735
"CALHM3",77.38224499952,0.0825309121753004,0.328387654365121,0.251321604445999,0.80156547315076,0.866736855892735
"USP27X-DT",56.8345005160895,0.103582537068502,0.412300221710714,0.251230854639655,0.801635630819129,0.866736855892735
"SERF1B",55.6584312926238,0.0984726284893891,0.392295201252824,0.251016653211432,0.801801233909158,0.86681731297644
"APOBEC3H",55.6233782193317,0.106668422501104,0.425634715763106,0.250610249941343,0.802115456269698,0.867088083450845
"UIMC1",1714.96485967509,0.028160236087792,0.112661510694424,0.249954362534443,0.802622641941203,0.867567387946778
"MRPS9",1442.60197225167,0.0246079352345471,0.0987787348054038,0.249121790059625,0.803266574674607,0.867639216664639
"POLR1B",3627.17332912097,0.0189065663397007,0.0758746643894517,0.2491815481734,0.803220351774569,0.867639216664639
"ENSG00000272667",76.9643314396017,-0.0824361702980551,0.330235245921876,-0.249628624794208,0.802874559863137,0.867639216664639
"UBA6-DT",365.941578435319,0.0375827469181725,0.150868900031786,0.2491086427372,0.803276744220646,0.867639216664639
"PDE7A",841.226496919785,0.0276674820006687,0.110860098296117,0.249571148013656,0.802919013182937,0.867639216664639
"TTC9",679.040199939196,-0.0297611027807795,0.119490782449196,-0.249066096737905,0.803309654077568,0.867639216664639
"CLDN9",52.5220919820101,-0.100045724103828,0.401345908939483,-0.249275554765687,0.803147639070039,0.867639216664639
"PRKCG",152.537237851161,-0.0700815783471261,0.280663711040246,-0.249699464485014,0.802819772365217,0.867639216664639
"ENSG00000293427",107.972385781303,-0.0872402630305522,0.350301264041097,-0.249043529058797,0.803327110598167,0.867639216664639
"HSCB",414.847414306953,0.0381620725810856,0.152975237087646,0.249465686784462,0.803000579982918,0.867639216664639
"ZNF710-AS1",119.137185708333,-0.0663634932353939,0.26721949884414,-0.248348243756349,0.80386497477827,0.868151190597974
"CD63-AS1",213.911152751258,-0.048953348520177,0.197313906633411,-0.248098825650071,0.804057944214197,0.868290636335176
"DUSP22",940.379733420448,0.0251791161549922,0.101522951494013,0.248014028202058,0.804123552900462,0.868292535802238
"SCARF2",209.670252582452,-0.0512167065899449,0.206615199146142,-0.247884506084756,0.804223768201674,0.868331800220291
"MTHFSD",1383.32891693591,0.0233125538406795,0.0943663355948965,0.247043118647285,0.804874854171105,0.868896812088025
"CBFA2T3",977.715774502721,-0.0272616825417602,0.110340521871914,-0.247068638785362,0.804855104077857,0.868896812088025
"KRT32",279.97759133606,0.0502386404962715,0.203511599620743,0.24685885517039,0.805017459791949,0.868981777719536
"CYB561D1",732.618790827027,0.0338145769565474,0.137099499474138,0.246642599617412,0.805184833068794,0.869024487690677
"NMT2",1311.78719520959,0.023369763451918,0.094723343688845,0.246715989341391,0.805128031313091,0.869024487690677
"NOG",57.7331988292369,0.0932966889304399,0.380056495140349,0.245481106423367,0.806083935592004,0.869925834466761
"LINC02245",75.2369013857327,-0.0876078256776159,0.357668037552079,-0.244941723832003,0.806501554558343,0.870130100676985
"ASIC1",2290.68772653135,-0.0260503942318077,0.106308123595328,-0.245046129597499,0.806420713698096,0.870130100676985
"ERN1",1902.91552834299,0.023296901157003,0.0950447596029885,0.245115051627428,0.806367348849465,0.870130100676985
"SNHG20",118.371527376442,0.0731874990594372,0.298839039836481,0.244906084223414,0.806529150601764,0.870130100676985
"DYSF",131.769545548004,0.0625187126804535,0.255407718341903,0.2447800445747,0.806626746075182,0.87016635886692
"MAT1A",141.881520441562,-0.0657859344214128,0.268874672790493,-0.244671369521937,0.80671089814974,0.870188110092672
"RPL13AP22",137.574541194661,-0.0721192644583554,0.295232481758784,-0.244279572588762,0.807014303041924,0.870446344151898
"RHCE",125.621008643262,-0.0607926393117775,0.248961637980528,-0.244184765994078,0.807087724992257,0.870456497118701
"C2orf27A",168.823769285462,0.0556259406093242,0.22794947065095,0.244027505089064,0.807209517761187,0.870518813008277
"KIAA1191",6930.63770011721,0.0166986730878138,0.0684658113806476,0.243897979897947,0.807309833753299,0.870536388123491
"HECTD4",3020.99193623601,0.0214199423769413,0.0878438353643959,0.243841156161802,0.807353844180709,0.870536388123491
"GRIP2",66.5911777136546,0.0837955916706232,0.343859174710052,0.243691597705023,0.807469681287784,0.870592261621547
"WNT2B",159.602129192173,-0.0583286367952454,0.239537138312807,-0.243505609218204,0.807613740336949,0.870678551993195
"MAP4K3-DT",248.225362384069,0.0448087706083822,0.184387174853954,0.243014573241731,0.807994107992223,0.870950529057248
"TP53INP2",1417.62756946815,-0.0234836537246966,0.0966254807188196,-0.243037897974698,0.807976039095084,0.870950529057248
"HMSD",117.913891900103,0.0712438451951706,0.293953181921182,0.242364599456091,0.808497662289198,0.871424245816819
"RHPN1",659.723588694781,-0.0291660493980338,0.120521464404396,-0.241998796995782,0.808781095389172,0.87166065273398
"PRR7-AS1",98.1024315059458,-0.0706273411678628,0.291999334252007,-0.241875007519396,0.808877016324912,0.871673557050718
"SPRYD7",1898.0080753629,0.0206328772185496,0.085324026533485,0.241817903547394,0.808921265532764,0.871673557050718
"MED11",285.654156464787,0.0435184864372263,0.180120423189153,0.241607729244149,0.809084132433074,0.871779979158337
"KMT5AP1",53.9205794853557,0.0927691879098739,0.38475980082615,0.241109356306666,0.809470361384382,0.872127035688972
"GATA3",139.703865488813,-0.0619199469801361,0.256974618761572,-0.240957442717668,0.809588100578898,0.872184788067213
"BMS1P1",98.921351793776,0.0780476130285337,0.324143601450265,0.240780976947678,0.809724874120595,0.87226303573875
"ENSG00000288743",51.7948495803451,0.0977128896893225,0.406417695636037,0.240424791387106,0.810000961001221,0.872491332170741
"SLC50A1",3929.81588435813,-0.022032880836883,0.0920326122775764,-0.239402971312282,0.810793126215824,0.873275441423173
"HNRNPH3",6878.94686674236,-0.0165766930727479,0.0692959243905164,-0.239215988797987,0.810938105264254,0.873362421278894
"ZCCHC17",1791.53018506386,0.0239343747793318,0.100122411035908,0.239051122837502,0.811065941367567,0.873430926247826
"ZNF436-AS1",102.996236704983,-0.0710147478443476,0.297641269768664,-0.238591737965445,0.811422172283623,0.873676177425573
"CCDC32",547.764118802893,0.0329883608119757,0.138236198442085,0.238637644725137,0.811386572037978,0.873676177425573
"HOXA3",304.762260588227,-0.0439667084790949,0.184352817641048,-0.238492196873834,0.811499366771335,0.873690118654373
"LINC00992",108.088079944616,0.0728544461121313,0.305736359084235,0.238291730595441,0.811654834678671,0.873788323052189
"PARTICL",84.2329179863414,0.0735790208005365,0.308913154807083,0.238186751375113,0.811736252330943,0.873806799291419
"ENSG00000283959",115.476780744307,-0.0787056035716466,0.330706818989213,-0.237992079547092,0.811887237342187,0.873856685442116
"WNK1",6627.39456398908,0.0163723527734602,0.068802586754437,0.23796129688982,0.811911112623071,0.873856685442116
"ZNF782",116.654846882345,-0.0813174355915588,0.342304835844069,-0.23755853577424,0.81222351354621,0.873985405975227
"RPL13P12",5287.88554793847,-0.0257091665560892,0.108213559443377,-0.237578051108665,0.812208375823253,0.873985405975227
"FNDC11",257.915881020467,-0.0495359795088291,0.208383225425512,-0.237715772983541,0.812101549232645,0.873985405975227
"ELOC",5489.78337730446,0.01890110698032,0.0796989559382451,0.237156268332619,0.812535561388873,0.874252005643428
"WBP1L",4245.45808772459,0.0162481236542189,0.0686116857199214,0.236812774438237,0.812802040843635,0.87446953745511
"CHN1",111.883968313998,0.0719896495205963,0.304133395698778,0.236704191445969,0.812886283057131,0.874490986733164
"AKIRIN1",6347.30473291389,-0.0158466985400243,0.0671465913600567,-0.23600153364525,0.813431480109589,0.874939072847449
"MCM10",2662.81603964555,0.0250721739480869,0.106220887729713,0.236038075786797,0.813403124577949,0.874939072847449
"PLPP1",500.824826999966,0.0358451628955557,0.152100372170113,0.235667818455208,0.813690443719754,0.875148397986787
"PXMP4",893.085376838628,0.0277782156960555,0.117973844259972,0.235460799555216,0.813851101010485,0.875251966994194
"CEP104",1974.08407710723,0.021622966108928,0.0919750358736677,0.235096033434857,0.814134197292113,0.875348746756439
